"User_Id","Min_Aft","Min_Eve","Min_Mid","Buy_Coin","Buy_Dia","Buy_Car"
"SDfnZcjwG0",14,79,8,240,20,0
"SDfnZcjwG0",15,80,7,280,20,0
"Zbdz4FfgyP",19,77,5,96,20,21
"Zbdz4FfgyP",21,71,6,213,20,0
"Zbdz4FfgyP",15,84,7,265,40,0
"Zbdz4FfgyP",13,63,9,30,20,0
"Zbdz4FfgyP",16,96,8,0,40,0
"Zcr8IMbDvG",14,93,7,262,20,0
"Zcr8IMbDvG",18,86,4,255,20,0
"Zcr8IMbDvG",15,90,9,152,60,0
"Zcr8IMbDvG",16,85,6,195,20,0
"Zcr8IMbDvG",19,88,8,220,20,0
"MgzlHCKNcy",21,89,6,223,20,0
"MgzlHCKNcy",17,86,7,104,20,0
"MgzlHCKNcy",14,88,5,168,20,0
"MgzlHCKNcy",17,90,7,163,20,0
"MgzlHCKNcy",17,82,6,212,20,0
"Y0A9TOTU7P",15,72,8,162,20,0
"Y0A9TOTU7P",25,85,6,174,20,0
"Y0A9TOTU7P",15,77,7,238,20,0
"Y0A9TOTU7P",16,76,4,149,20,0
"Y0A9TOTU7P",17,85,4,83,20,0
"TJzxUsZVaF",16,85,5,182,20,21
"TJzxUsZVaF",16,77,6,134,20,0
"TJzxUsZVaF",17,79,5,191,20,0
"TJzxUsZVaF",13,76,8,346,40,0
"TJzxUsZVaF",6,63,7,234,40,0
"GHzwtTA2W5",11,92,5,209,60,0
"GHzwtTA2W5",18,70,5,209,20,0
"GHzwtTA2W5",12,99,5,333,20,0
"GHzwtTA2W5",17,65,6,291,20,0
"GHzwtTA2W5",15,73,8,246,20,0
"Ee65xv8h7Q",13,89,5,0,20,0
"Ee65xv8h7Q",13,97,7,184,60,0
"Ee65xv8h7Q",16,71,6,30,20,0
"Ee65xv8h7Q",15,73,7,171,60,18
"Ee65xv8h7Q",10,72,10,125,60,0
"TmidGJROGa",16,68,7,156,20,0
"TmidGJROGa",13,85,9,298,20,0
"TmidGJROGa",14,85,9,171,20,0
"TmidGJROGa",17,88,9,215,20,0
"TmidGJROGa",15,79,9,205,60,0
"bINbeCHgXI",11,96,10,190,20,0
"bINbeCHgXI",8,74,9,305,20,0
"bINbeCHgXI",16,74,7,146,20,20
"bINbeCHgXI",15,65,8,184,20,0
"bINbeCHgXI",13,73,5,252,20,19
"xwvYwCXBFe",10,73,7,202,20,0
"xwvYwCXBFe",12,80,8,30,60,0
"xwvYwCXBFe",22,87,8,154,20,0
"xwvYwCXBFe",9,80,5,279,60,0
"xwvYwCXBFe",13,61,8,258,20,0
"0jH4dA8KIZ",17,87,9,256,20,0
"0jH4dA8KIZ",10,82,10,274,20,0
"0jH4dA8KIZ",18,81,6,73,20,0
"0jH4dA8KIZ",18,86,7,163,20,16
"0jH4dA8KIZ",14,72,5,219,20,0
"gK5RtcoX4H",14,82,7,320,20,0
"gK5RtcoX4H",12,82,7,223,20,0
"gK5RtcoX4H",19,92,6,240,40,0
"gK5RtcoX4H",18,91,8,243,40,0
"gK5RtcoX4H",14,75,6,214,20,0
"8npBFwfCrZ",13,89,5,278,20,0
"8npBFwfCrZ",13,65,8,160,40,0
"8npBFwfCrZ",10,87,7,223,20,0
"8npBFwfCrZ",16,84,6,168,20,27
"8npBFwfCrZ",19,69,8,172,20,0
"qy0kCbawA7",19,84,6,272,20,0
"qy0kCbawA7",16,66,7,142,20,17
"qy0kCbawA7",12,55,4,168,20,0
"qy0kCbawA7",14,84,6,279,20,0
"qy0kCbawA7",16,80,8,202,40,0
"1alKQBsssw",19,73,8,173,20,0
"1alKQBsssw",15,72,9,233,20,0
"1alKQBsssw",15,84,6,137,20,0
"1alKQBsssw",13,90,8,237,20,0
"1alKQBsssw",18,62,9,56,20,0
"3KGmLFHtX3",9,75,10,226,20,18
"3KGmLFHtX3",16,88,5,0,20,0
"3KGmLFHtX3",14,65,5,301,20,0
"3KGmLFHtX3",14,74,9,284,20,0
"3KGmLFHtX3",19,84,6,198,20,0
"CyMwRaw2eU",17,76,7,134,20,16
"CyMwRaw2eU",15,81,7,328,20,0
"CyMwRaw2eU",15,86,8,193,20,0
"CyMwRaw2eU",16,72,8,123,20,0
"CyMwRaw2eU",19,90,7,78,20,0
"PV1VqUoVXh",16,73,7,169,20,21
"PV1VqUoVXh",16,79,5,134,20,0
"PV1VqUoVXh",19,92,6,221,20,0
"PV1VqUoVXh",16,68,8,30,20,0
"PV1VqUoVXh",9,78,8,270,20,0
"xY24FHeuNS",18,82,6,261,20,0
"xY24FHeuNS",14,81,8,155,20,0
"xY24FHeuNS",13,84,9,162,40,0
"xY24FHeuNS",15,80,6,187,20,0
"xY24FHeuNS",14,68,8,230,20,0
"UbgfO3Qdl4",18,86,8,179,20,18
"UbgfO3Qdl4",13,85,11,213,20,0
"UbgfO3Qdl4",15,81,8,0,20,0
"UbgfO3Qdl4",15,90,6,265,20,0
"UbgfO3Qdl4",14,69,8,235,60,0
"LrcUFeiMAQ",18,80,7,210,20,0
"LrcUFeiMAQ",15,78,7,240,20,0
"LrcUFeiMAQ",12,79,5,203,20,0
"LrcUFeiMAQ",15,89,4,120,20,0
"LrcUFeiMAQ",16,60,6,204,20,19
"bgFUGp0fZZ",14,98,5,199,60,0
"bgFUGp0fZZ",17,73,10,0,20,0
"bgFUGp0fZZ",8,67,5,195,20,0
"bgFUGp0fZZ",16,72,7,229,40,0
"bgFUGp0fZZ",12,88,8,262,20,0
"IM9kNvCErt",19,97,6,233,20,0
"IM9kNvCErt",12,84,9,254,20,0
"IM9kNvCErt",8,93,6,0,20,0
"IM9kNvCErt",17,74,8,176,20,0
"IM9kNvCErt",11,85,7,226,20,21
"po3LHnh31p",15,54,7,0,20,20
"po3LHnh31p",21,83,5,198,20,0
"po3LHnh31p",16,104,9,179,20,0
"po3LHnh31p",12,66,5,205,20,19
"po3LHnh31p",16,72,7,160,20,0
"dJysX8rwMy",12,81,7,210,20,0
"dJysX8rwMy",19,75,7,331,20,0
"dJysX8rwMy",15,92,9,121,20,0
"dJysX8rwMy",12,74,7,259,20,0
"dJysX8rwMy",17,78,7,219,20,19
"aKki5Jm7bk",17,79,6,273,20,0
"aKki5Jm7bk",13,57,8,297,20,24
"aKki5Jm7bk",15,71,6,211,20,21
"aKki5Jm7bk",18,80,9,221,20,0
"aKki5Jm7bk",19,78,9,30,20,0
"bHiE7WYW5N",18,60,5,185,20,0
"bHiE7WYW5N",17,81,7,30,20,24
"bHiE7WYW5N",14,76,7,157,20,0
"bHiE7WYW5N",15,79,9,0,40,0
"bHiE7WYW5N",9,78,8,198,20,0
"uxv1MzibTL",22,83,9,171,20,0
"uxv1MzibTL",21,69,5,228,20,20
"uxv1MzibTL",22,79,9,100,20,0
"uxv1MzibTL",13,81,8,250,20,0
"uxv1MzibTL",20,80,9,216,20,17
"FwsfTDXALq",10,61,9,186,20,0
"FwsfTDXALq",10,93,6,204,20,21
"FwsfTDXALq",16,67,8,209,20,0
"FwsfTDXALq",19,73,9,211,20,0
"FwsfTDXALq",18,78,8,222,20,0
"uCF1eFlk6x",21,91,8,30,40,0
"uCF1eFlk6x",10,76,7,131,20,16
"uCF1eFlk6x",16,53,5,215,20,0
"uCF1eFlk6x",14,87,6,85,20,0
"uCF1eFlk6x",14,91,11,159,60,0
"2RqhZNWCVl",14,78,8,238,20,0
"2RqhZNWCVl",17,65,9,78,20,0
"2RqhZNWCVl",20,95,8,235,20,0
"2RqhZNWCVl",17,79,8,255,60,23
"2RqhZNWCVl",13,93,10,99,20,0
"gPCHIPsXsP",20,68,9,252,60,25
"gPCHIPsXsP",15,76,6,130,20,0
"gPCHIPsXsP",17,82,8,144,20,20
"gPCHIPsXsP",9,86,5,0,20,0
"gPCHIPsXsP",13,92,7,121,40,18
"YOo3uzmaYw",14,78,8,249,20,0
"YOo3uzmaYw",17,87,5,208,20,0
"YOo3uzmaYw",17,71,6,118,20,0
"YOo3uzmaYw",21,76,9,252,20,0
"YOo3uzmaYw",18,83,9,186,20,0
"021ViplNqr",14,90,9,215,20,0
"021ViplNqr",16,79,9,181,20,0
"021ViplNqr",20,70,5,87,20,0
"021ViplNqr",18,88,8,198,20,0
"021ViplNqr",14,74,10,203,60,0
"r0ZGMdPiQu",14,76,8,152,20,23
"r0ZGMdPiQu",17,73,7,252,20,0
"r0ZGMdPiQu",12,91,8,120,20,0
"r0ZGMdPiQu",19,80,7,144,20,0
"r0ZGMdPiQu",14,91,6,64,60,23
"nFjIqUUwKl",22,66,8,239,20,0
"nFjIqUUwKl",15,67,9,159,20,0
"nFjIqUUwKl",17,72,7,201,20,0
"nFjIqUUwKl",20,90,7,173,20,0
"nFjIqUUwKl",24,88,6,269,40,0
"30YqsqrXhp",22,105,9,227,20,0
"30YqsqrXhp",12,65,8,195,60,0
"30YqsqrXhp",12,77,5,259,20,0
"30YqsqrXhp",15,73,7,230,60,0
"30YqsqrXhp",14,82,4,195,20,0
"DTLVu5MPUQ",11,87,7,145,20,0
"DTLVu5MPUQ",16,88,9,238,20,0
"DTLVu5MPUQ",16,80,4,224,20,0
"DTLVu5MPUQ",16,88,6,114,20,0
"DTLVu5MPUQ",15,82,6,305,20,0
"Z74rINJB2Y",16,84,7,203,40,0
"Z74rINJB2Y",10,68,8,156,20,0
"Z74rINJB2Y",18,83,7,161,40,0
"Z74rINJB2Y",17,79,6,138,20,0
"Z74rINJB2Y",20,66,7,177,20,22
"urmcKqJZi4",16,79,8,198,60,0
"urmcKqJZi4",15,69,9,147,20,0
"urmcKqJZi4",16,78,4,255,20,0
"urmcKqJZi4",18,67,6,114,20,0
"urmcKqJZi4",20,70,9,220,20,0
"ZRlIHfjS0G",17,89,6,168,20,0
"ZRlIHfjS0G",17,80,8,153,20,0
"ZRlIHfjS0G",13,76,7,30,20,0
"ZRlIHfjS0G",18,92,7,116,20,0
"ZRlIHfjS0G",11,76,6,225,20,0
"Pl9CSUg3Xr",17,93,6,217,20,0
"Pl9CSUg3Xr",11,92,5,190,20,0
"Pl9CSUg3Xr",15,75,6,231,20,0
"Pl9CSUg3Xr",13,90,8,95,20,0
"Pl9CSUg3Xr",15,90,7,206,20,0
"kI1eTVUUvO",18,73,7,135,20,0
"kI1eTVUUvO",17,79,6,187,20,0
"kI1eTVUUvO",18,96,5,205,20,21
"kI1eTVUUvO",16,76,9,335,20,0
"kI1eTVUUvO",15,81,7,320,40,0
"Q7OeZFddw0",12,74,8,225,20,0
"Q7OeZFddw0",14,83,9,191,20,0
"Q7OeZFddw0",13,87,7,167,20,0
"Q7OeZFddw0",11,91,8,284,20,0
"Q7OeZFddw0",15,81,7,185,20,0
"8rbIr4Sw0k",15,82,7,222,20,0
"8rbIr4Sw0k",15,84,7,76,60,0
"8rbIr4Sw0k",13,87,6,30,20,0
"8rbIr4Sw0k",16,84,4,114,20,0
"8rbIr4Sw0k",12,73,8,203,20,0
"LmkRAWzekg",18,59,6,156,20,0
"LmkRAWzekg",16,86,9,30,40,19
"LmkRAWzekg",10,63,6,247,20,0
"LmkRAWzekg",15,79,7,170,20,0
"LmkRAWzekg",24,85,8,264,40,0
"osMsIx78vV",16,86,6,183,20,0
"osMsIx78vV",20,68,8,260,40,0
"osMsIx78vV",19,77,8,310,40,0
"osMsIx78vV",17,69,7,183,20,0
"osMsIx78vV",13,81,6,295,60,0
"NJ6rZPBy8A",17,103,6,208,40,0
"NJ6rZPBy8A",17,72,9,275,20,21
"NJ6rZPBy8A",12,77,7,30,20,0
"NJ6rZPBy8A",15,75,4,198,20,0
"NJ6rZPBy8A",12,89,6,385,40,21
"yUWSWNamLk",7,84,5,210,20,0
"yUWSWNamLk",17,75,8,0,20,19
"yUWSWNamLk",17,65,6,262,20,0
"yUWSWNamLk",18,69,4,250,60,0
"yUWSWNamLk",16,92,5,347,20,0
"WQbVAvPNhR",18,78,6,235,20,0
"WQbVAvPNhR",18,75,8,150,20,0
"WQbVAvPNhR",13,83,8,213,20,16
"WQbVAvPNhR",15,71,6,141,20,0
"WQbVAvPNhR",11,75,5,235,20,0
"OofFR8gL3c",18,68,5,161,60,0
"OofFR8gL3c",14,82,8,137,20,17
"OofFR8gL3c",17,80,7,249,20,0
"OofFR8gL3c",15,81,8,279,20,0
"OofFR8gL3c",17,70,9,347,20,0
"7vaJ0lJU3I",13,69,7,275,20,0
"7vaJ0lJU3I",11,73,7,0,60,0
"7vaJ0lJU3I",18,96,7,198,20,0
"7vaJ0lJU3I",11,80,6,266,20,0
"7vaJ0lJU3I",16,96,7,30,20,0
"LkAStv1Qbq",15,60,7,161,20,0
"LkAStv1Qbq",18,90,9,266,20,0
"LkAStv1Qbq",18,85,7,174,20,0
"LkAStv1Qbq",14,72,6,149,20,0
"LkAStv1Qbq",19,77,6,97,20,0
"Csrub8R4eb",17,93,8,0,20,0
"Csrub8R4eb",9,73,6,202,20,0
"Csrub8R4eb",16,78,9,228,20,0
"Csrub8R4eb",18,75,6,278,60,0
"Csrub8R4eb",16,98,7,242,20,0
"5pveQvS03L",9,78,4,245,20,0
"5pveQvS03L",18,89,6,268,20,19
"5pveQvS03L",18,79,5,0,60,0
"5pveQvS03L",18,83,8,0,40,0
"5pveQvS03L",17,60,8,180,20,0
"B54oaXMGJr",16,78,6,237,20,0
"B54oaXMGJr",14,66,8,110,40,0
"B54oaXMGJr",17,74,8,238,20,0
"B54oaXMGJr",12,81,9,203,20,0
"B54oaXMGJr",13,81,7,0,20,0
"NHg0POKEmh",14,83,5,305,20,0
"NHg0POKEmh",13,82,8,186,20,0
"NHg0POKEmh",14,86,6,178,20,0
"NHg0POKEmh",15,81,4,82,20,0
"NHg0POKEmh",15,74,8,256,20,0
"rLzyL2qkmk",18,46,6,117,20,0
"rLzyL2qkmk",12,84,8,253,20,0
"rLzyL2qkmk",11,74,4,221,20,0
"rLzyL2qkmk",16,82,7,259,20,0
"rLzyL2qkmk",18,77,7,252,20,0
"RJzGcm2sgr",17,84,8,189,60,23
"RJzGcm2sgr",11,89,4,250,20,0
"RJzGcm2sgr",15,75,9,99,20,14
"RJzGcm2sgr",15,86,7,265,20,0
"RJzGcm2sgr",14,77,7,199,20,0
"bmM8OwiGjM",12,64,7,319,20,0
"bmM8OwiGjM",16,79,8,234,20,0
"bmM8OwiGjM",15,82,7,264,20,0
"bmM8OwiGjM",16,80,10,140,20,0
"bmM8OwiGjM",13,69,6,144,20,18
"Tbp5C4fZch",16,66,7,242,20,0
"Tbp5C4fZch",20,104,8,140,20,0
"Tbp5C4fZch",17,74,7,224,20,16
"Tbp5C4fZch",14,91,4,239,20,0
"Tbp5C4fZch",15,83,9,270,20,0
"iKMRzfIlCL",13,76,7,212,60,0
"iKMRzfIlCL",19,73,5,0,20,0
"iKMRzfIlCL",11,97,6,298,20,0
"iKMRzfIlCL",16,84,6,295,20,0
"iKMRzfIlCL",15,75,8,201,40,0
"42BNqksW7r",12,85,5,229,40,0
"42BNqksW7r",14,99,7,0,20,0
"42BNqksW7r",16,96,6,294,20,0
"42BNqksW7r",11,72,8,0,20,0
"42BNqksW7r",22,59,6,51,20,18
"qCtZrDQdjG",16,82,7,0,20,0
"qCtZrDQdjG",18,83,6,200,20,0
"qCtZrDQdjG",14,72,6,182,20,0
"qCtZrDQdjG",14,80,8,30,20,19
"qCtZrDQdjG",15,80,8,266,20,0
"Dj6M5uTReZ",16,73,6,285,60,0
"Dj6M5uTReZ",15,83,8,188,20,0
"Dj6M5uTReZ",14,87,6,30,20,0
"Dj6M5uTReZ",21,86,10,250,20,0
"Dj6M5uTReZ",13,102,7,200,20,0
"CgCg8mQor9",16,86,7,222,20,22
"CgCg8mQor9",13,87,7,249,20,0
"CgCg8mQor9",17,89,5,265,20,0
"CgCg8mQor9",15,89,8,89,20,15
"CgCg8mQor9",18,81,7,172,20,0
"d1azc7157Q",17,80,8,219,20,0
"d1azc7157Q",9,82,7,321,40,0
"d1azc7157Q",14,93,6,186,20,0
"d1azc7157Q",16,83,8,229,20,0
"d1azc7157Q",17,89,7,240,20,0
"fuK3l1xVqc",22,93,8,0,40,0
"fuK3l1xVqc",12,72,8,198,20,0
"fuK3l1xVqc",13,78,8,304,20,0
"fuK3l1xVqc",18,81,10,266,20,0
"fuK3l1xVqc",14,91,8,233,60,0
"L7Tc9u9bMz",17,62,7,134,20,0
"L7Tc9u9bMz",19,58,7,30,60,0
"L7Tc9u9bMz",14,80,6,123,20,0
"L7Tc9u9bMz",17,69,8,280,20,0
"L7Tc9u9bMz",18,90,9,0,20,0
"4EflMNvCcb",9,61,5,272,20,0
"4EflMNvCcb",12,97,7,184,20,0
"4EflMNvCcb",10,89,10,261,20,0
"4EflMNvCcb",15,65,7,0,20,0
"4EflMNvCcb",18,83,9,190,20,0
"CHkKBMSt3n",13,77,7,212,20,0
"CHkKBMSt3n",15,75,8,230,20,17
"CHkKBMSt3n",14,71,10,194,20,0
"CHkKBMSt3n",13,84,4,0,20,0
"CHkKBMSt3n",11,87,6,216,20,0
"sYClwK83pJ",11,84,5,284,20,11
"sYClwK83pJ",14,71,5,204,20,0
"sYClwK83pJ",16,85,9,0,20,0
"sYClwK83pJ",13,82,5,214,20,19
"sYClwK83pJ",18,84,8,249,20,0
"qhIgL0UeKA",20,78,5,270,20,0
"qhIgL0UeKA",17,70,6,186,20,0
"qhIgL0UeKA",17,74,8,30,40,0
"qhIgL0UeKA",13,75,8,218,20,0
"qhIgL0UeKA",13,82,6,153,20,0
"VFTKyid7I1",14,69,8,142,60,0
"VFTKyid7I1",15,69,6,231,60,22
"VFTKyid7I1",16,69,5,30,20,0
"VFTKyid7I1",12,64,8,0,20,0
"VFTKyid7I1",17,85,5,212,20,0
"k7OBpmx99i",12,90,6,313,20,0
"k7OBpmx99i",10,76,7,102,20,0
"k7OBpmx99i",7,84,7,308,20,0
"k7OBpmx99i",19,87,8,223,20,24
"k7OBpmx99i",14,63,6,263,60,0
"b8Xq5iBz6g",14,73,4,111,20,0
"b8Xq5iBz6g",19,58,6,259,60,0
"b8Xq5iBz6g",14,76,7,151,20,0
"b8Xq5iBz6g",13,73,5,132,20,0
"b8Xq5iBz6g",12,73,8,281,60,0
"z229XuqyWE",19,77,9,226,20,0
"z229XuqyWE",13,69,8,104,60,25
"z229XuqyWE",17,99,9,285,20,0
"z229XuqyWE",15,78,8,278,20,0
"z229XuqyWE",20,85,9,190,40,0
"YJ3tt1OwI7",18,66,7,290,20,0
"YJ3tt1OwI7",20,67,8,273,20,0
"YJ3tt1OwI7",20,86,9,199,20,0
"YJ3tt1OwI7",15,74,8,249,20,0
"YJ3tt1OwI7",18,60,10,200,20,0
"IathG8hyVa",17,80,5,134,20,0
"IathG8hyVa",17,79,6,244,20,0
"IathG8hyVa",12,81,8,273,20,0
"IathG8hyVa",12,86,9,109,20,0
"IathG8hyVa",14,106,6,286,20,0
"zGjJgNHCV7",15,62,6,321,20,0
"zGjJgNHCV7",12,74,7,202,20,0
"zGjJgNHCV7",14,66,8,150,60,0
"zGjJgNHCV7",19,86,6,169,20,16
"zGjJgNHCV7",19,69,6,136,20,0
"dlFSX2ce7Z",15,75,8,192,20,17
"dlFSX2ce7Z",11,71,7,201,20,0
"dlFSX2ce7Z",12,89,6,241,20,0
"dlFSX2ce7Z",15,69,8,160,20,0
"dlFSX2ce7Z",17,84,7,190,20,0
"mCSOZVWl7e",15,93,8,250,20,0
"mCSOZVWl7e",13,77,5,228,20,0
"mCSOZVWl7e",10,80,9,0,20,0
"mCSOZVWl7e",16,80,8,164,60,0
"mCSOZVWl7e",20,90,7,152,20,0
"8G4MWC0FfZ",14,79,9,290,60,0
"8G4MWC0FfZ",18,73,8,142,20,23
"8G4MWC0FfZ",13,86,7,192,20,0
"8G4MWC0FfZ",20,74,8,155,60,18
"8G4MWC0FfZ",19,77,9,277,60,0
"W7gzizQCSC",16,74,9,260,60,0
"W7gzizQCSC",17,97,5,110,20,28
"W7gzizQCSC",14,79,10,184,40,0
"W7gzizQCSC",20,84,9,137,20,0
"W7gzizQCSC",15,69,6,245,20,0
"7jSsbAQpvl",15,84,8,354,20,0
"7jSsbAQpvl",12,87,6,258,20,0
"7jSsbAQpvl",17,84,7,197,40,0
"7jSsbAQpvl",19,81,6,243,20,0
"7jSsbAQpvl",18,68,8,213,20,0
"6IoMqNiGYi",18,85,7,221,20,20
"6IoMqNiGYi",16,75,7,270,40,0
"6IoMqNiGYi",15,75,8,233,20,20
"6IoMqNiGYi",17,90,9,142,20,0
"6IoMqNiGYi",15,72,8,293,20,0
"9Js8YvRjTL",16,108,9,224,20,0
"9Js8YvRjTL",12,100,6,222,60,19
"9Js8YvRjTL",14,88,7,234,20,0
"9Js8YvRjTL",14,83,6,260,20,0
"9Js8YvRjTL",9,88,6,213,20,0
"xlmYhkWOzb",13,69,6,63,20,0
"xlmYhkWOzb",16,72,9,30,20,0
"xlmYhkWOzb",13,87,3,178,20,14
"xlmYhkWOzb",11,86,7,30,20,0
"xlmYhkWOzb",15,78,7,172,60,0
"MAsEEFxnCN",17,78,5,279,20,0
"MAsEEFxnCN",15,84,6,84,20,0
"MAsEEFxnCN",15,80,6,208,20,0
"MAsEEFxnCN",18,71,9,135,20,0
"MAsEEFxnCN",10,77,12,231,20,0
"gZWuq0xiog",16,78,6,133,20,0
"gZWuq0xiog",15,91,6,276,20,13
"gZWuq0xiog",15,83,10,245,20,0
"gZWuq0xiog",15,78,8,247,20,0
"gZWuq0xiog",19,84,5,291,20,0
"yFsE8hrmRB",12,89,6,235,20,0
"yFsE8hrmRB",19,82,7,238,60,0
"yFsE8hrmRB",15,64,8,60,60,0
"yFsE8hrmRB",12,72,8,253,20,0
"yFsE8hrmRB",9,79,6,216,20,0
"sGT9RpNf1Y",16,88,9,185,20,0
"sGT9RpNf1Y",16,83,6,30,20,24
"sGT9RpNf1Y",13,90,9,229,20,0
"sGT9RpNf1Y",11,93,5,228,20,18
"sGT9RpNf1Y",17,68,5,174,20,0
"qwZ57T4OCu",16,81,8,251,60,21
"qwZ57T4OCu",12,63,7,152,20,0
"qwZ57T4OCu",19,91,7,202,20,15
"qwZ57T4OCu",14,103,5,208,20,0
"qwZ57T4OCu",14,81,8,298,20,0
"Roh42EC17U",15,76,8,207,20,0
"Roh42EC17U",9,73,9,211,20,0
"Roh42EC17U",15,88,6,77,60,0
"Roh42EC17U",19,79,8,224,20,0
"Roh42EC17U",16,87,6,227,20,0
"ybe1dqtHPm",18,73,6,30,20,0
"ybe1dqtHPm",13,90,6,208,20,0
"ybe1dqtHPm",17,100,6,234,60,0
"ybe1dqtHPm",14,80,5,201,20,0
"ybe1dqtHPm",13,80,8,284,20,0
"YGrgXCV5KJ",15,87,5,0,20,0
"YGrgXCV5KJ",17,88,7,236,20,0
"YGrgXCV5KJ",16,70,7,245,20,0
"YGrgXCV5KJ",11,81,7,284,60,0
"YGrgXCV5KJ",11,96,7,270,20,0
"yLaBCSv6CD",17,68,8,195,40,0
"yLaBCSv6CD",22,79,7,230,20,0
"yLaBCSv6CD",10,97,8,0,20,0
"yLaBCSv6CD",7,69,6,156,20,0
"yLaBCSv6CD",17,83,5,137,20,0
"H6eWbvlT8G",10,80,7,0,20,20
"H6eWbvlT8G",11,87,6,215,20,0
"H6eWbvlT8G",14,62,4,171,20,0
"H6eWbvlT8G",20,74,5,172,20,0
"H6eWbvlT8G",17,90,7,218,20,19
"svh2N5zwyw",15,77,8,286,20,0
"svh2N5zwyw",17,75,5,100,20,0
"svh2N5zwyw",21,102,5,240,20,0
"svh2N5zwyw",17,99,8,231,20,0
"svh2N5zwyw",18,82,8,142,40,0
"qfYhFNhsen",14,95,8,231,20,0
"qfYhFNhsen",14,101,7,173,20,0
"qfYhFNhsen",20,103,8,242,20,22
"qfYhFNhsen",12,73,6,127,20,0
"qfYhFNhsen",20,67,6,30,20,0
"LEDYsVwnYL",7,73,9,224,20,0
"LEDYsVwnYL",12,81,9,267,20,21
"LEDYsVwnYL",14,59,8,236,60,0
"LEDYsVwnYL",16,76,8,156,20,0
"LEDYsVwnYL",14,64,9,206,20,0
"0AqrYZIKVB",15,80,7,277,20,0
"0AqrYZIKVB",16,72,7,261,20,0
"0AqrYZIKVB",12,83,8,257,20,0
"0AqrYZIKVB",14,76,7,205,20,0
"0AqrYZIKVB",19,70,7,144,20,20
"Gn8H3Tin9h",16,70,7,0,20,0
"Gn8H3Tin9h",15,88,3,130,20,0
"Gn8H3Tin9h",16,88,6,30,60,0
"Gn8H3Tin9h",16,82,4,183,20,0
"Gn8H3Tin9h",18,91,8,228,20,0
"kYA8CNj6KF",13,66,10,241,20,0
"kYA8CNj6KF",13,83,4,73,60,0
"kYA8CNj6KF",13,86,8,255,20,0
"kYA8CNj6KF",15,67,8,157,20,0
"kYA8CNj6KF",16,83,6,194,20,0
"Jjp5J3bDi8",20,86,5,187,40,0
"Jjp5J3bDi8",21,83,5,231,60,0
"Jjp5J3bDi8",12,76,7,0,20,0
"Jjp5J3bDi8",15,76,7,218,20,0
"Jjp5J3bDi8",13,78,7,141,60,23
"mFIrGy4axZ",17,78,8,153,20,0
"mFIrGy4axZ",19,67,6,205,60,0
"mFIrGy4axZ",18,93,9,225,20,0
"mFIrGy4axZ",17,79,8,276,20,19
"mFIrGy4axZ",15,94,7,292,20,23
"zoPLZ1eZPD",18,77,7,132,20,0
"zoPLZ1eZPD",12,71,7,253,20,0
"zoPLZ1eZPD",13,81,9,258,20,0
"zoPLZ1eZPD",11,60,9,165,20,0
"zoPLZ1eZPD",12,79,7,241,20,0
"7sMWQTYlGB",15,84,6,245,60,0
"7sMWQTYlGB",9,92,6,146,20,0
"7sMWQTYlGB",15,97,7,179,20,0
"7sMWQTYlGB",15,88,9,190,20,0
"7sMWQTYlGB",18,72,6,79,20,0
"YfJ1NdloGA",15,78,11,217,20,0
"YfJ1NdloGA",16,66,8,145,20,21
"YfJ1NdloGA",11,75,6,160,20,0
"YfJ1NdloGA",11,64,8,182,20,0
"YfJ1NdloGA",15,61,6,244,20,0
"i0ZIkoRDEn",12,97,8,158,20,0
"i0ZIkoRDEn",23,76,7,309,20,0
"i0ZIkoRDEn",13,91,10,124,60,0
"i0ZIkoRDEn",18,74,8,226,20,0
"i0ZIkoRDEn",15,62,5,284,20,0
"2LYxIF0DLo",21,77,9,30,20,0
"2LYxIF0DLo",17,70,6,264,20,0
"2LYxIF0DLo",20,65,7,195,20,0
"2LYxIF0DLo",18,75,9,190,20,0
"2LYxIF0DLo",13,81,8,156,20,0
"V5FC4X6Cpj",18,78,5,274,20,19
"V5FC4X6Cpj",14,89,8,91,20,0
"V5FC4X6Cpj",17,80,7,195,20,0
"V5FC4X6Cpj",19,90,8,0,20,26
"V5FC4X6Cpj",16,98,9,144,20,18
"sglBeOLYCl",18,76,5,277,20,0
"sglBeOLYCl",12,88,8,30,40,0
"sglBeOLYCl",16,94,9,182,20,0
"sglBeOLYCl",16,81,7,108,20,0
"sglBeOLYCl",17,84,8,238,20,0
"y3cEPJeFxy",17,88,7,293,20,18
"y3cEPJeFxy",15,68,9,163,20,0
"y3cEPJeFxy",16,74,8,30,20,0
"y3cEPJeFxy",10,73,5,138,20,19
"y3cEPJeFxy",13,70,7,174,20,15
"7JiFEqH6r2",17,93,7,316,20,0
"7JiFEqH6r2",12,83,7,232,20,0
"7JiFEqH6r2",11,81,6,248,20,0
"7JiFEqH6r2",15,78,4,206,20,0
"7JiFEqH6r2",9,82,7,30,20,0
"p3xMEaYMfK",14,99,4,30,20,0
"p3xMEaYMfK",12,78,8,161,20,0
"p3xMEaYMfK",13,86,5,247,20,0
"p3xMEaYMfK",12,90,5,251,20,0
"p3xMEaYMfK",16,60,8,219,20,0
"vCL6Ncq23l",10,88,8,184,20,0
"vCL6Ncq23l",13,63,8,90,60,16
"vCL6Ncq23l",20,77,7,266,20,0
